Country,Year,GDP growth (annual %),"Population, total",Gini index,"School enrollment, secondary (% gross)",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),General government final consumption expenditure (% of GDP),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade Openness (% of GDP),"Inflation, consumer prices (annual %)",Rule of Law - estimate,Rule of Law - pctrank,Inequality Index
Bolivia,2021,6.11137275205746,11937360,40.9,91.4961090087891,2,5.4,19.3369845659035,27.82534590956,31.1960506535803,59.0213965631403,0.737383721452275,-1.17760181427002,11.4285717010498,
Bolivia,2022,3.60568038279472,12077154,..,91.4673690795898,..,..,19.0899160383982,32.6115548585963,35.1443439254798,67.7558987840761,1.74632872945969,-1.30140423774719,9.43396186828613,
Bolivia,2023,3.08196524087036,12244159,..,92.400520324707,..,..,19.2863642712835,25.5322398174316,30.9259991457953,56.4582389632269,2.57688800489192,-1.21933794021606,11.7924528121948,
Bolivia,2024,..,..,..,..,..,..,..,..,..,,5.09976568317427,,,
Brazil,1975,5.16664908406321,107619565,..,47.4099998474121,..,..,10.1851800259585,7.21800682637617,11.0163235419587,18.23433036833487,..,,,
Brazil,1976,10.2571295347867,110213349,..,50.5740814208984,..,..,10.4870945451757,7.01316307160746,9.40238491080544,16.4155479824129,..,,,
Brazil,1977,4.93432806978961,112875292,..,53.2825584411621,..,..,9.42630744535613,7.24526115542366,7.90998824970282,15.15524940512648,..,,,
Brazil,1978,4.96989768924738,115600942,..,54.604061126709,..,..,9.68052852137433,6.69298607932397,7.88490151920172,14.57788759852569,..,,,
Brazil,1979,6.7595601220408,118380821,..,..,..,..,9.90043859063946,7.24078004876568,9.32610255823822,16.5668826070039,..,,,
Brazil,1980,9.19999999999976,121207461,..,..,..,..,9.1063174474986,8.96239487326747,11.1930126187023,20.15540749196977,..,,,
Brazil,1981,-4.24999999999956,124063109,57.9,..,23.9,42.9,9.51874160060973,9.62284037096842,10.0100836217408,19.63292399270922,101.725072957927,,,
Brazil,1982,0.829999999999529,126923155,58.4,..,24.4,43,10.3881016194293,7.90048452532258,8.59068584640934,16.49117037173192,100.54335919485,,,
Brazil,1983,-2.92999999999996,129790077,58.9,..,30.6,50.9,10.3559481952446,12.2437555659291,9.65659695727417,21.900352523203267,135.027682230473,,,
Brazil,1984,5.39999999999988,132658864,58.3,..,29.9,50.1,9.19464987548048,15.0354125354877,8.79466213028454,23.830074665772237,192.121733132051,,,
Brazil,1985,7.85000000000042,135515595,55.5,50.8612785339355,25.8,45.2,10.4338900725915,12.9485790961438,7.50118748793232,20.44976658407612,225.989665211895,,,
Brazil,1986,7.48999999999982,138336370,58.4,..,12.3,26.1,11.1592046131695,9.21727907000127,6.64337507524514,15.86065414524641,147.142826237604,,,
Brazil,1987,3.52999999999983,141104944,59.6,..,19.9,36.5,12.6374579272704,9.82848202733551,6.43391531173935,16.26239733907486,228.336162575513,,,
Brazil,1988,-0.059999999999917,143826357,61.4,..,22.4,39.3,13.4929526900474,11.6673585476931,6.09988616208469,17.767244709777792,629.114509120897,,,
Brazil,1989,3.16000000000032,146502972,63.2,..,20.4,36.4,15.4991373147458,8.92960967188901,5.46126797532435,14.390877647213358,1430.7237251472,,,
Brazil,1990,-4.35000000000022,149143223,60.4,..,24,41.6,19.2909224528275,8.1972364845005,6.95836259652132,15.155599081021819,2947.732772483,,,
Brazil,1991,1.03218958549303,151724256,..,..,..,..,17.8998440765684,8.67763659887868,7.91444116378595,16.59207776266463,432.786661926461,,,
Brazil,1992,-0.54407204977727,154275079,53.1,..,23.3,40.7,17.0630155947621,10.8683116605935,8.38506312730241,19.253374787895908,951.962053052818,,,
Brazil,1993,4.9246900037071,156794577,60.1,..,22.1,39.7,17.6640230381336,10.5032716554144,9.09604889204913,19.599320547463527,1927.38079016026,,,
Brazil,1994,5.85287036219013,159265006,..,..,..,..,17.8657165129222,9.51307642702004,9.16168336908223,18.674759796102272,2075.88839757325,,,
Brazil,1995,4.22379363350413,161735073,59.5,..,14.7,29.7,20.9279248587451,7.52887503847073,9.45558496072482,16.98445999919555,66.0070335542481,,,
Brazil,1996,2.20886405039022,164202549,59.8,..,16,30,19.7508265161778,6.73020968312685,8.90538179274132,15.63559147586817,15.7576656002606,-0.223502203822136,44.2211036682129,
Brazil,1997,3.39484598630671,166661659,59.8,..,16,30.2,19.5352947982055,6.98364957530895,9.59255968601575,16.5762092613247,6.92671251629154,,,
Brazil,1998,0.338097901207306,169159655,59.6,..,14.3,28.9,20.0705315848897,7.03050033871807,9.40808459248784,16.43858493120591,3.19507629280052,-0.202992081642151,45,
Brazil,1999,0.467937566477133,171641543,59,..,15,29.9,19.782690769704,9.5648982609794,11.4172682172491,20.9821664782285,4.85844749902667,,,
Brazil,2000,4.38794944745618,174018282,..,..,..,..,18.7678457444131,10.1880480043795,12.4517133524146,22.6397613567941,7.04414105947266,-0.244871854782104,42.2885589599609,
Brazil,2001,1.38989640095637,176301203,58.4,..,13,26.2,19.3432950140464,12.37171066993,14.564574352134,26.936285022064,6.84035902487523,,,
Brazil,2002,3.05346185909312,178503484,58.1,..,11.7,25.3,19.8096623456372,14.2305902713775,13.3877671308534,27.6183574022309,8.45016437708331,-0.266611307859421,43.7810935974121,
Brazil,2003,1.14082899824888,180622688,57.6,..,12.6,26.1,19.0774784933715,15.1807837086861,12.9596010144732,28.1403847231593,14.7149197228147,-0.367893666028976,42.7860679626465,
Brazil,2004,5.75996463670954,182675143,56.5,..,11.1,24.4,18.4675839197143,16.5457615119353,13.1324909668183,29.6782524787536,6.59718509985963,-0.400920122861862,41.3461532592773,
Brazil,2005,3.20213206130431,184688101,56.3,..,10,22.3,18.8900014193292,15.2438292672646,11.8429659383147,27.0867952055793,6.86953720898964,-0.475531458854675,38.7559814453125,
Brazil,2006,3.96198871122617,186653106,55.6,..,8.3,19.4,19.0389169408502,14.3743163003006,11.6673835850045,26.0416998853051,4.18356812896909,-0.402620196342468,43.0622024536133,
Brazil,2007,6.06987060678338,188552320,54.9,..,7.9,18,18.9429876148938,13.327675103099,11.9649362705808,25.2926113736798,3.64127299102652,-0.40977942943573,42.1052627563477,
Brazil,2008,5.09419544658736,190367302,54,..,6.5,15.7,18.8393928725691,13.5340005124035,13.723568904076,27.257569416479498,5.67859390284168,-0.288044780492783,46.6346168518066,
Brazil,2009,-0.125812002161169,192079951,53.7,..,6.1,14.6,19.6506384012198,10.851371134098,11.2546044706088,22.1059756047068,4.88803479876799,-0.103854693472385,51.1848335266113,
Brazil,2010,7.52822581815364,193701929,..,..,..,..,19.0168578356276,10.8655847746965,11.9065933373084,22.7721781120049,5.03872690108075,0.0564144365489483,55.4502372741699,
Brazil,2011,3.97442307944702,195284734,52.9,..,5.3,12,18.6692569364374,11.5825126782808,12.3518924970444,23.9344051753252,6.6364496221309,0.0451417230069637,56.8075103759766,
Brazil,2012,1.92117598576537,196876111,53.4,94.3209762573242,4.5,10.6,18.5301032637141,11.8775390694448,13.2367345392086,25.1142736086534,5.40349914036997,-0.0769327953457832,52.582160949707,
Brazil,2013,3.00482266944432,198478299,52.7,103.917678833008,3.7,9.5,18.8924789937165,11.742230645138,14.0437266803948,25.7859573255328,6.20431066640101,-0.0920452028512955,52.582160949707,
Brazil,2014,0.503955740242247,200085127,52,102.635528564453,3.3,8.6,19.1535387102127,11.0119428190539,13.6734629940752,24.6854058131291,6.32904015516139,-0.0529657602310181,57.6923065185547,
Brazil,2015,-3.54576339269425,201675532,51.9,100.920516967773,3.9,9.3,19.776819955412,12.9001914177405,14.0534345182709,26.9536259360114,9.02990102416136,-0.187332957983017,50.476188659668,
Brazil,2016,-3.27591690782192,203218114,53.4,102.569511413574,4.7,10.6,20.3792974286877,12.4666790443888,12.0670030360511,24.5336820804399,8.73914352329393,-0.201301991939545,46.6666679382324,
Brazil,2017,1.32286905404399,204703445,53.3,103.015960693359,5.3,11,20.1619046966819,12.5189678700669,11.8007665046081,24.319734374675,3.44637335032669,-0.305428564548492,42.8571434020996,
Brazil,2018,1.783666761634,206107261,53.9,105.00707244873,5.3,10.9,19.89508778307,14.6349994952986,14.2412038806757,28.8762033759743,3.66485028376729,-0.30234295129776,42.8571434020996,
Brazil,2019,1.22077782360842,207455459,53.5,103.953277587891,5.4,10.8,19.9835812858102,14.1229191903622,14.7673386775793,28.8902578679415,3.73297621216894,-0.224319815635681,46.6666679382324,
Brazil,2020,-3.2767587964736,208660842,48.9,104.125999450684,2,5.3,20.1351530166446,16.4535520107044,15.8485265356365,32.3020785463409,3.21176803803376,-0.231919765472412,46.1904754638672,
Brazil,2021,4.76260437908608,209550294,52.9,106.651901245117,5.8,11.3,18.5475883591271,19.1094303673866,18.5469003894967,37.6563307568833,8.30165975585673,-0.301417380571365,41.9047622680664,
Brazil,2022,3.01669435393015,210306415,52,106.031188964844,3.5,8.4,18.4022127200534,19.6307650034371,19.1853009729027,38.8160659763398,9.28010608956873,-0.257879137992859,43.3962249755859,
Brazil,2023,2.90848048667777,211140729,..,..,..,..,18.2188134962514,18.1102794216442,15.7436671722105,33.8539465938547,4.59356282283204,-0.308802843093872,41.9811325073242,
Brazil,2024,..,..,..,..,..,..,..,..,..,,4.36746407652337,,,
Chile,1975,-12.9121010508781,10671559,..,58.9430503845215,..,..,15.6852064595858,24.1128153149634,26.5716213909049,50.6844367058683,374.735274232635,,,
Chile,1976,3.83258400458585,10838251,..,59.1911506652832,..,..,13.9808254900433,23.9416391737372,20.3068969583389,44.2485361320761,211.924302225904,,,
Chile,1977,10.4446863789663,11005519,..,61.1754493713379,..,..,14.5737907793701,19.7274876645188,22.0214253680064,41.7489130325252,91.9541325565104,,,
Chile,1978,7.70110360254226,11172695,..,62.5192413330078,..,..,14.4298893410793,19.8189986558133,23.6573945519876,43.476393207800896,40.0872246313854,,,
Chile,1979,8.41830468717784,11339779,..,64.34326171875,..,..,14.2961358248088,22.1279608161696,25.5480691588158,47.6760299749854,33.3892190102252,,,
Chile,1980,7.98662075705927,11508550,..,64.1004867553711,..,..,12.4480660659014,21.6712812225843,26.4487468116013,48.1200280341856,35.1383405330485,,,
Chile,1981,6.52537036641596,11678717,..,64.4063720703125,..,..,12.9831066777748,15.5428694488777,26.2165434639872,41.7594129128649,19.6868327084319,,,
Chile,1982,-11.0143050601564,11850214,..,64.3960266113281,..,..,15.7788844454112,18.6131224396125,21.2520891445001,39.8652115841126,9.94102693041832,,,
Chile,1983,-5.01742052542428,12026138,..,68.9108734130859,..,..,14.3498181258675,23.4229748019011,21.3970607274409,44.82003552934199,27.2571946726204,,,
Chile,1984,4.10368323923242,12207733,..,71.4836578369141,..,..,13.471165464497,22.8009637368531,24.4608395260274,47.2618032628805,19.8602056602626,,,
Chile,1985,4.00991620253292,12395274,..,74.3840866088867,..,..,12.2277472225917,26.2510524261973,24.3327732848171,50.5838257110144,30.7034989096151,,,
Chile,1986,5.37769232259149,12588914,..,75.7795104980469,..,..,12.5809214938519,27.3201716653834,24.7335374801284,52.0537091455118,19.4768379232582,,,
Chile,1987,6.46046852820217,12790150,56.2,..,15.4,34.8,10.8819933066366,28.3439429745095,25.8490938809904,54.1930368554999,19.8808457201905,,,
Chile,1988,7.34511045416897,12999424,..,79.0624465942383,..,..,10.3642538145763,32.4734736118608,25.981066755163,58.454540367023796,14.684351250082,,,
Chile,1989,9.92338289723011,13215005,..,77.1247787475586,..,..,10.0873312029282,33.7000228268292,29.2729009481237,62.972923774952896,17.0279367308962,,,
Chile,1990,3.3335654744462,13437176,57.2,73.9142990112305,10.7,28.1,9.75470888307932,32.4945768177077,29.2511136979349,61.74569051564261,26.0364811362364,,,
Chile,1991,7.80439218636187,13662491,..,91.6012878417969,..,..,9.66571146981014,31.3010165974242,26.7932770773805,58.0942936748047,21.7844124277757,,,
Chile,1992,11.166707732399,13884577,54.8,91.6799011230469,6.7,21.6,9.67389284421014,28.9617919312849,27.2922586232454,56.254050554530295,15.4258064688928,,,
Chile,1993,6.5887838266316,14102276,..,73.0214462280273,..,..,10.0335428532653,25.8806805087591,27.7283838874392,53.6090643961983,12.7277669490964,,,
Chile,1994,5.03019797856734,14316256,56.4,..,6.8,20.2,9.94869640045562,27.4632406828012,25.7517880315022,53.2150287143034,11.4431196444973,,,
Chile,1995,8.93329586928566,14527381,..,..,..,..,9.82909968105351,28.6262520086835,26.3409012687502,54.9671532774337,8.23263034116114,,,
Chile,1996,6.80291659568033,14734046,54.9,..,4.7,16.2,11.3042387763481,25.9504475026834,27.9703023921417,53.9207498948251,7.35911781788767,1.11373817920685,85.4271392822266,
Chile,1997,7.39173926780252,14932434,..,..,..,..,11.4376438172073,25.878004271704,28.2212939074347,54.0992981791387,6.13386464357927,,,
Chile,1998,4.18088662724911,15127799,55.5,79.3335189819336,4.6,14.9,11.8075864367124,25.1435814172359,28.6925970995598,53.8361785167957,5.11024954517559,1.09760177135468,84.5,
Chile,1999,-0.273631397756063,15319313,..,82.0896224975586,..,..,12.6522045996008,28.309113886285,26.3864959469112,54.6956098331962,3.33687917526023,,,
Chile,2000,4.9716214885003,15503635,52.8,86.9013595581055,5.8,16,12.5909258670442,30.1237538786606,28.5881692106536,58.7119230893142,3.84327295706565,1.26092338562012,86.5671615600586,
Chile,2001,3.154034924374,15683849,..,..,..,..,12.6430976838425,31.8473112672707,30.2974557019342,62.1447669692049,3.56910053001467,,,
Chile,2002,3.20279913985533,15857925,..,89.4216384887695,..,..,12.7485938739332,32.2572203541974,30.2266315481806,62.483851902378,2.48939816650705,1.25724005699158,87.0646743774414,
Chile,2003,4.72324526681116,16024752,51.5,90.6209564208984,5.3,15.3,12.1781884394566,35.060974530422,30.632445060483,65.693419590905,2.8101787574361,1.17721080780029,85.0746231079102,
Chile,2004,6.67425416745972,16187322,..,91.0151062011719,..,..,11.4302095052932,39.6857495127581,30.2036105406693,69.8893600534274,1.05473871403517,1.16569674015045,86.538459777832,
Chile,2005,5.83704571525745,16348778,..,92.0045623779297,..,..,10.9536305505725,40.1755720117677,31.8869622274946,72.0625342392623,3.05257621387849,1.21021103858948,87.0813369750977,
Chile,2006,6.04999082904382,16509195,47.7,91.9973297119141,2,7.6,10.2971154567591,43.8656742012527,29.845960844309,73.7116350455617,3.39201733699405,1.18129122257233,88.0382766723633,
Chile,2007,5.16823098722429,16671581,..,91.5507965087891,..,..,10.5459552760673,45.1298518961412,31.8471728185062,76.9770247146474,4.40779938398044,1.19518756866455,87.5598068237305,
Chile,2008,3.7893928023371,16838988,..,91.5420074462891,..,..,11.2649291900947,41.1625607909457,39.5140654492302,80.67662624017589,8.71626873039607,1.21035730838776,87.9807662963867,
Chile,2009,-1.1180372326977,17009731,47.4,89.8597564697266,1.7,5.5,12.8685277949163,37.1156347954105,29.5703961672807,66.6860309626912,0.353045178360937,1.19409048557281,86.7298583984375,
Chile,2010,5.85165101730949,17181464,..,90.99951171875,..,..,12.5461769480138,37.9039943181834,31.8136858179228,69.7176801361062,1.41071107954321,1.22541570663452,87.6777267456055,
Chile,2011,6.22389678693851,17351816,46.9,90.9826202392578,0.9,3.9,12.3111909100264,37.6897802757301,34.791862534307,72.4816428100371,3.34121694259302,1.26333856582642,86.8544616699219,
Chile,2012,6.15534002096459,17519119,..,89.5031433105469,..,..,12.3259315110827,33.8455905055936,34.3105523875723,68.1561428931659,3.00744840213047,1.28765678405762,86.8544616699219,
Chile,2013,3.30850824469113,17687006,46.8,99.1520767211914,0.5,2,12.7855842176403,32.0874635900496,33.05582436367,65.14328795371961,1.7895555398459,1.25513780117035,86.8544616699219,
Chile,2014,1.79264947361806,17864195,..,99.8654403686523,..,..,13.2263259777657,33.0039029654952,32.630725154845,65.63462812034021,4.71867527854672,1.34870362281799,86.538459777832,
Chile,2015,2.15194249853634,18047625,45.3,100.921676635742,0.4,1.5,13.5921177179491,29.1910794910787,30.1580309876418,59.349110478720505,4.34877353217044,1.21972906589508,84.7619018554687,
Chile,2016,1.75303874553305,18267221,..,101.488136291504,..,..,14.3426676192321,27.9231581095558,28.1347029773834,56.0578610869392,3.78619355893118,0.96039354801178,80,
Chile,2017,1.35769537797211,18558868,45.3,102.294822692871,0.4,1,14.648713196179,28.3313768335469,27.6947821330283,56.0261589665752,2.18271846868519,0.981475472450256,80.476188659668,
Chile,2018,3.99002947521676,18893191,..,103.173049926758,..,..,14.8564737573302,28.5290447397051,29.6480058934679,58.177050633172996,2.43488981353057,0.940260529518127,79.0476226806641,
Chile,2019,0.634367533828438,19197744,..,104.405769348145,..,..,15.2539557255243,27.8746677570512,29.7370868110317,57.6117545680829,2.55754475703327,0.924216628074646,79.523811340332,
Chile,2020,-6.14347479224092,19370624,47,103.691688537598,1.3,2.7,16.0263618695537,31.3303902428612,26.8524733201136,58.1828635629748,3.04549084804326,0.930162131786346,80,
Chile,2021,11.3339570691911,19456334,..,106.673522949219,..,..,14.7284624399831,31.9735835020867,32.8648637520698,64.8384472541565,4.52456838259144,0.889890670776367,80.476188659668,
Chile,2022,2.05874008095333,19553036,43,106.068328857422,0.4,0.9,14.6753523231537,35.515107072528,39.4726731414487,74.98778021397669,11.643866711056,0.688454449176788,72.1698150634766,
Chile,2023,0.218780666901552,19658835,..,..,..,..,15.102689191519,31.1367365250198,29.8303574695752,60.967093994595004,7.58168251407962,0.625093758106232,71.2264175415039,
Chile,2024,..,..,..,..,..,..,..,..,..,,4.29763891572524,,,
Colombia,1975,2.32325528115796,23344644,..,38.058650970459,..,..,8.9299643551843,15.8172635445363,14.0115722227159,29.8288357672522,23.4375025650554,,,
Colombia,1976,4.7283687345395,23858810,..,39.2242813110352,..,..,8.20673718225713,17.0462359328912,13.895015687527,30.9412516204182,19.8312249167931,,,
Colombia,1977,4.15850545346419,24393494,..,41.6619606018066,..,..,7.711419509545,16.8656576758763,13.1987670890425,30.064424764918797,33.802818357982,,,
Colombia,1978,8.4699008376688,24950337,..,41.4108009338379,..,..,8.55647194517349,16.6259660665848,13.7985479726483,30.424514039233102,17.7631590853462,,,
Colombia,1979,5.37911898820207,25515626,..,42.3369293212891,..,..,9.31362859043907,15.2164715006599,13.4451307476256,28.661602248285497,24.1340757440455,,,
Colombia,1980,4.08735367550767,26104498,55.1,43.0250396728516,20.9,37.1,10.0923293205753,16.217980786889,15.5970059463122,31.814986733201202,26.5526531495356,,,
Colombia,1981,2.27687274512178,26713267,..,43.6944198608398,..,..,10.4335695513304,11.8512305745539,15.4181542718203,27.2693848463742,27.4537624347993,,,
Colombia,1982,0.948420786604515,27338331,..,44.8497314453125,..,..,10.9224449785328,10.9128345916266,15.1909383661862,26.1037729578128,24.7209882528585,,,
Colombia,1983,1.57395603843689,27988173,..,44.8755798339844,..,..,10.9544856697653,10.4595176968158,13.2403032345962,23.699820931412,19.5973170624765,,,
